Run Name,230418 ABm1-40 06.16 batch 1 tube
Run Date,12:40:40 PM   04-18-23
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2657
Points/Second, 5.00
Number of Records,  12960
Offset from Run Start Time,00:00:00
Run End Time,00:43:12
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,GP Pressure,Volume
   114.2,-0.000763,   3.617,   14,     1.1
   114.4,-0.000744,   3.617,   14,     1.1
   114.6,-0.000706,   3.617,   14,     1.1
   114.8,-0.000674,   3.617,   14,     1.1
   115.0,-0.000680,   3.617,   14,     1.2
   115.2,-0.000718,   3.617,   14,     1.2
   115.4,-0.000779,   3.617,   14,     1.2
   115.6,-0.000877,   3.617,   14,     1.2
   115.8,-0.000960,   3.617,   14,     1.2
   116.0,-0.001039,   3.617,   14,     1.2
   116.2,-0.001108,   3.617,   14,     1.2
   116.4,-0.001165,   3.617,   14,     1.2
   116.6,-0.001207,   3.617,   14,     1.2
   116.8,-0.001262,   3.617,   14,     1.2
   117.0,-0.001253,   3.617,   14,     1.2
   117.2,-0.001244,   3.617,   14,     1.2
   117.4,-0.001197,   3.631,   14,     1.2
   117.6,-0.001136,   3.631,   14,     1.2
   117.8,-0.001075,   3.631,   14,     1.2
   118.0,-0.000976,   3.617,   14,     1.2
   118.2,-0.000905,   3.617,   14,     1.2
   118.4,-0.000840,   3.617,   14,     1.2
   118.6,-0.000784,   3.617,   14,     1.2
   118.8,-0.000741,   3.617,   13,     1.2
   119.0,-0.000750,   3.617,   13,     1.2
   119.2,-0.000764,   3.617,   13,     1.2
   119.4,-0.000808,   3.617,   13,     1.2
   119.6,-0.000824,   3.617,   13,     1.2
   119.8,-0.000850,   3.617,   13,     1.2
   120.0,-0.000893,   3.617,   13,     1.2
   120.2,-0.000904,   3.617,   14,     1.2
   120.4,-0.000920,   3.617,   14,     1.2
   120.6,-0.000917,   3.617,   14,     1.2
   120.8,-0.000938,   3.617,   14,     1.2
   121.0,-0.000969,   3.617,   14,     1.2
   121.2,-0.001000,   3.617,   14,     1.2
   121.4,-0.000971,   3.617,   15,     1.2
   121.6,-0.000934,   3.617,   15,     1.2
   121.8,-0.000912,   3.603,   15,     1.2
   122.0,-0.000939,   3.603,   15,     1.2
   122.2,-0.000938,   3.603,   15,     1.2
   122.4,-0.000909,   3.603,   15,     1.2
   122.6,-0.000898,   3.603,   14,     1.2
   122.8,-0.000866,   3.617,   13,     1.2
   123.0,-0.000851,   3.617,   13,     1.2
   123.2,-0.000848,   3.617,   13,     1.2
   123.4,-0.000841,   3.617,   13,     1.2
   123.6,-0.000815,   3.617,   13,     1.2
   123.8,-0.000803,   3.617,   13,     1.2
   124.0,-0.000817,   3.617,   13,     1.2
   124.2,-0.000818,   3.617,   13,     1.2
   124.4,-0.000778,   3.617,   13,     1.2
   124.6,-0.000743,   3.617,   14,     1.2
   124.8,-0.000734,   3.617,   14,     1.2
   125.0,-0.000790,   3.617,   14,     1.3
   125.2,-0.000875,   3.617,   14,     1.3
   125.4,-0.000934,   3.617,   14,     1.3
   125.6,-0.000953,   3.617,   14,     1.3
   125.8,-0.000943,   3.617,   14,     1.3
   126.0,-0.000949,   3.603,   13,     1.3
   126.2,-0.000965,   3.617,   13,     1.3
   126.4,-0.000937,   3.603,   13,     1.3
   126.6,-0.000911,   3.617,   13,     1.3
   126.8,-0.000870,   3.617,   13,     1.3
   127.0,-0.000927,   3.603,   13,     1.3
   127.2,-0.000995,   3.603,   13,     1.3
   127.4,-0.001023,   3.603,   13,     1.3
   127.6,-0.001001,   3.617,   13,     1.3
   127.8,-0.000981,   3.617,   14,     1.3
   128.0,-0.000943,   3.617,   14,     1.3
   128.2,-0.000914,   3.617,   14,     1.3
   128.4,-0.000902,   3.617,   14,     1.3
   128.6,-0.000897,   3.603,   14,     1.3
   128.8,-0.000924,   3.603,   14,     1.3
   129.0,-0.001022,   3.617,   14,     1.3
   129.2,-0.001122,   3.617,   13,     1.3
   129.4,-0.001116,   3.603,   13,     1.3
   129.6,-0.001074,   3.603,   13,     1.3
   129.8,-0.001007,   3.603,   13,     1.3
   130.0,-0.000961,   3.603,   13,     1.3
   130.2,-0.000940,   3.603,   13,     1.3
   130.4,-0.000931,   3.603,   13,     1.3
   130.6,-0.000937,   3.603,   13,     1.3
   130.8,-0.000950,   3.603,   13,     1.3
   131.0,-0.000975,   3.603,   14,     1.3
   131.2,-0.001028,   3.603,   14,     1.3
   131.4,-0.001030,   3.603,   14,     1.3
   131.6,-0.001028,   3.617,   14,     1.3
   131.8,-0.001049,   3.617,   14,     1.3
   132.0,-0.001085,   3.617,   14,     1.3
   132.2,-0.001099,   3.603,   14,     1.3
   132.4,-0.001097,   3.603,   14,     1.3
   132.6,-0.001104,   3.603,   14,     1.3
   132.8,-0.001090,   3.603,   14,     1.3
   133.0,-0.001094,   3.603,   14,     1.3
   133.2,-0.001067,   3.603,   14,     1.3
   133.4,-0.001043,   3.603,   14,     1.3
   133.6,-0.001003,   3.603,   14,     1.3
   133.8,-0.000956,   3.603,   14,     1.3
   134.0,-0.000928,   3.603,   14,     1.3
   134.2,-0.000886,   3.617,   14,     1.3
   134.4,-0.000872,   3.617,   13,     1.3
   134.6,-0.000880,   3.617,   13,     1.3
   134.8,-0.000912,   3.617,   13,     1.3
   135.0,-0.000899,   3.617,   14,     1.4
   135.2,-0.000910,   3.617,   14,     1.4
   135.4,-0.000910,   3.617,   14,     1.4
   135.6,-0.000936,   3.617,   13,     1.4
   135.8,-0.000949,   3.617,   13,     1.4
   136.0,-0.000950,   3.617,   13,     1.4
   136.2,-0.000958,   3.617,   13,     1.4
   136.4,-0.000944,   3.617,   13,     1.4
   136.6,-0.000952,   3.617,   13,     1.4
   136.8,-0.000923,   3.617,   13,     1.4
   137.0,-0.000898,   3.617,   14,     1.4
   137.2,-0.000891,   3.617,   14,     1.4
   137.4,-0.000925,   3.617,   14,     1.4
   137.6,-0.000965,   3.617,   14,     1.4
   137.8,-0.000985,   3.631,   14,     1.4
   138.0,-0.000959,   3.631,   14,     1.4
   138.2,-0.000924,   3.631,   14,     1.4
   138.4,-0.000905,   3.631,   14,     1.4
   138.6,-0.000933,   3.631,   14,     1.4
   138.8,-0.001026,   3.631,   14,     1.4
   139.0,-0.001082,   3.631,   14,     1.4
   139.2,-0.001137,   3.631,   13,     1.4
   139.4,-0.001100,   3.631,   14,     1.4
   139.6,-0.001044,   3.631,   14,     1.4
   139.8,-0.000973,   3.631,   14,     1.4
   140.0,-0.000921,   3.631,   14,     1.4
   140.2,-0.000917,   3.631,   14,     1.4
   140.4,-0.000986,   3.631,   14,     1.4
   140.6,-0.001069,   3.631,   14,     1.4
   140.8,-0.001137,   3.631,   13,     1.4
   141.0,-0.001154,   3.631,   13,     1.4
   141.2,-0.001087,   3.631,   13,     1.4
   141.4,-0.001054,   3.631,   14,     1.4
   141.6,-0.001019,   3.631,   14,     1.4
   141.8,-0.001065,   3.631,   14,     1.4
   142.0,-0.001087,   3.631,   14,     1.4
   142.2,-0.001114,   3.631,   14,     1.4
   142.4,-0.001189,   3.631,   13,     1.4
   142.6,-0.001233,   3.631,   13,     1.4
   142.8,-0.001174,   3.631,   13,     1.4
   143.0,-0.001136,   3.631,   13,     1.4
   143.2,-0.001103,   3.631,   13,     1.4
   143.4,-0.001069,   3.631,   13,     1.4
   143.6,-0.001060,   3.617,   13,     1.4
   143.8,-0.001024,   3.617,   14,     1.4
   144.0,-0.001019,   3.617,   14,     1.4
   144.2,-0.001016,   3.617,   14,     1.4
   144.4,-0.001067,   3.617,   14,     1.4
   144.6,-0.001106,   3.617,   14,     1.4
   144.8,-0.001066,   3.617,   14,     1.4
   145.0,-0.001029,   3.617,   14,     1.5
   145.2,-0.001066,   3.617,   14,     1.5
   145.4,-0.001078,   3.617,   14,     1.5
   145.6,-0.001067,   3.617,   13,     1.5
   145.8,-0.001035,   3.617,   14,     1.5
   146.0,-0.001006,   3.617,   14,     1.5
   146.2,-0.000987,   3.617,   14,     1.5
   146.4,-0.000931,   3.617,   14,     1.5
   146.6,-0.000886,   3.617,   14,     1.5
   146.8,-0.000883,   3.617,   13,     1.5
   147.0,-0.000914,   3.617,   13,     1.5
   147.2,-0.000963,   3.617,   13,     1.5
   147.4,-0.000981,   3.617,   14,     1.5
   147.6,-0.000976,   3.617,   14,     1.5
   147.8,-0.000951,   3.617,   14,     1.5
   148.0,-0.000956,   3.617,   13,     1.5
   148.2,-0.000939,   3.617,   13,     1.5
   148.4,-0.000935,   3.617,   13,     1.5
   148.6,-0.000958,   3.617,   13,     1.5
   148.8,-0.001043,   3.617,   13,     1.5
   149.0,-0.001126,   3.617,   13,     1.5
   149.2,-0.001140,   3.631,   13,     1.5
   149.4,-0.001103,   3.617,   13,     1.5
   149.6,-0.001056,   3.617,   13,     1.5
   149.8,-0.001070,   3.617,   14,     1.5
   150.0,-0.001061,   3.631,   15,     1.5
   150.2,-0.001084,   3.631,   15,     1.5
   150.4,-0.001105,   3.617,   15,     1.5
   150.6,-0.001153,   3.617,   15,     1.5
   150.8,-0.001228,   3.617,   14,     1.5
   151.0,-0.001273,   3.631,   14,     1.5
   151.2,-0.001271,   3.617,   13,     1.5
   151.4,-0.001263,   3.617,   13,     1.5
   151.6,-0.001242,   3.617,   13,     1.5
   151.8,-0.001241,   3.617,   13,     1.5
   152.0,-0.001224,   3.617,   12,     1.5
   152.2,-0.001155,   3.617,   12,     1.5
   152.4,-0.001133,   3.617,   12,     1.5
   152.6,-0.001107,   3.617,   13,     1.5
   152.8,-0.001072,   3.617,   14,     1.5
   153.0,-0.001076,   3.617,   14,     1.5
   153.2,-0.001032,   3.617,   14,     1.5
   153.4,-0.000997,   3.617,   14,     1.5
   153.6,-0.000996,   3.617,   14,     1.5
   153.8,-0.001029,   3.617,   14,     1.5
   154.0,-0.001085,   3.617,   13,     1.5
   154.2,-0.001134,   3.617,   13,     1.5
   154.4,-0.001142,   3.617,   13,     1.5
   154.6,-0.001140,   3.617,   13,     1.5
   154.8,-0.001126,   3.617,   13,     1.5
   155.0,-0.001137,   3.617,   13,     1.6
   155.2,-0.001176,   3.617,   13,     1.6
   155.4,-0.001200,   3.617,   13,     1.6
   155.6,-0.001208,   3.617,   13,     1.6
   155.8,-0.001191,   3.603,   14,     1.6
   156.0,-0.001149,   3.603,   15,     1.6
   156.2,-0.001081,   3.603,   14,     1.6
   156.4,-0.001029,   3.603,   13,     1.6
   156.6,-0.000951,   3.617,   13,     1.6
   156.8,-0.000932,   3.617,   13,     1.6
   157.0,-0.000940,   3.617,   13,     1.6
   157.2,-0.000956,   3.617,   13,     1.6
   157.4,-0.000952,   3.617,   13,     1.6
   157.6,-0.000924,   3.603,   13,     1.6
   157.8,-0.000902,   3.603,   14,     1.6
   158.0,-0.000898,   3.617,   14,     1.6
   158.2,-0.000898,   3.617,   14,     1.6
   158.4,-0.000903,   3.617,   13,     1.6
   158.6,-0.000913,   3.617,   13,     1.6
   158.8,-0.000887,   3.617,   13,     1.6
   159.0,-0.000904,   3.617,   14,     1.6
   159.2,-0.000926,   3.617,   14,     1.6
   159.4,-0.000942,   3.617,   14,     1.6
   159.6,-0.000961,   3.617,   14,     1.6
   159.8,-0.001021,   3.617,   14,     1.6
   160.0,-0.001075,   3.617,   14,     1.6
   160.2,-0.001109,   3.603,   14,     1.6
   160.4,-0.001131,   3.617,   13,     1.6
   160.6,-0.001178,   3.617,   13,     1.6
   160.8,-0.001219,   3.617,   13,     1.6
   161.0,-0.001256,   3.617,   14,     1.6
   161.2,-0.001285,   3.617,   14,     1.6
   161.4,-0.001264,   3.617,   14,     1.6
   161.6,-0.001247,   3.617,   13,     1.6
   161.8,-0.001243,   3.617,   13,     1.6
   162.0,-0.001244,   3.617,   13,     1.6
   162.2,-0.001156,   3.603,   14,     1.6
   162.4,-0.001078,   3.603,   14,     1.6
   162.6,-0.001040,   3.603,   14,     1.6
   162.8,-0.001063,   3.603,   14,     1.6
   163.0,-0.001086,   3.603,   14,     1.6
   163.2,-0.001093,   3.617,   14,     1.6
   163.4,-0.001074,   3.617,   14,     1.6
   163.6,-0.001061,   3.603,   13,     1.6
   163.8,-0.001114,   3.603,   13,     1.6
   164.0,-0.001155,   3.603,   13,     1.6
   164.2,-0.001195,   3.603,   13,     1.6
   164.4,-0.001214,   3.603,   13,     1.6
   164.6,-0.001254,   3.603,   13,     1.6
   164.8,-0.001305,   3.603,   13,     1.6
   165.0,-0.001326,   3.603,   13,     1.7
   165.2,-0.001331,   3.603,   13,     1.7
   165.4,-0.001286,   3.603,   14,     1.7
   165.6,-0.001255,   3.617,   14,     1.7
   165.8,-0.001233,   3.603,   14,     1.7
   166.0,-0.001228,   3.603,   14,     1.7
   166.2,-0.001212,   3.603,   14,     1.7
   166.4,-0.001194,   3.603,   14,     1.7
   166.6,-0.001167,   3.603,   14,     1.7
   166.8,-0.001125,   3.617,   13,     1.7
   167.0,-0.001106,   3.617,   13,     1.7
   167.2,-0.001085,   3.603,   13,     1.7
   167.4,-0.001063,   3.603,   13,     1.7
   167.6,-0.001014,   3.603,   13,     1.7
   167.8,-0.001002,   3.603,   13,     1.7
   168.0,-0.001060,   3.603,   13,     1.7
   168.2,-0.001127,   3.603,   13,     1.7
   168.4,-0.001169,   3.603,   13,     1.7
   168.6,-0.001209,   3.603,   14,     1.7
   168.8,-0.001262,   3.617,   14,     1.7
   169.0,-0.001306,   3.617,   14,     1.7
   169.2,-0.001358,   3.603,   14,     1.7
   169.4,-0.001367,   3.603,   14,     1.7
   169.6,-0.001367,   3.603,   13,     1.7
   169.8,-0.001386,   3.603,   14,     1.7
   170.0,-0.001387,   3.603,   15,     1.7
   170.2,-0.001415,   3.603,   15,     1.7
   170.4,-0.001346,   3.603,   15,     1.7
   170.6,-0.001299,   3.603,   15,     1.7
   170.8,-0.001258,   3.603,   14,     1.7
   171.0,-0.001200,   3.603,   14,     1.7
   171.2,-0.001134,   3.603,   14,     1.7
   171.4,-0.001079,   3.603,   14,     1.7
   171.6,-0.001015,   3.603,   14,     1.7
   171.8,-0.000998,   3.603,   14,     1.7
   172.0,-0.000943,   3.603,   13,     1.7
   172.2,-0.000886,   3.603,   13,     1.7
   172.4,-0.000881,   3.603,   13,     1.7
   172.6,-0.000804,   3.603,   14,     1.7
   172.8,-0.000788,   3.603,   14,     1.7
   173.0,-0.000666,   3.603,   14,     1.7
   173.2,-0.000631,   3.603,   14,     1.7
   173.4,-0.000634,   3.603,   14,     1.7
   173.6,-0.000658,   3.603,   14,     1.7
   173.8,-0.000704,   3.603,   14,     1.7
   174.0,-0.000742,   3.603,   14,     1.7
   174.2,-0.000798,   3.617,   14,     1.7
   174.4,-0.000860,   3.617,   14,     1.7
   174.6,-0.000925,   3.617,   14,     1.7
   174.8,-0.000937,   3.617,   13,     1.7
   175.0,-0.000989,   3.617,   13,     1.8
   175.2,-0.000996,   3.617,   13,     1.8
   175.4,-0.001067,   3.617,   13,     1.8
   175.6,-0.001098,   3.617,   13,     1.8
   175.8,-0.001102,   3.617,   14,     1.8
   176.0,-0.001097,   3.617,   14,     1.8
   176.2,-0.001026,   3.617,   14,     1.8
   176.4,-0.000992,   3.617,   14,     1.8
   176.6,-0.000933,   3.617,   14,     1.8
   176.8,-0.000909,   3.617,   14,     1.8
   177.0,-0.000862,   3.617,   14,     1.8
   177.2,-0.000832,   3.617,   13,     1.8
   177.4,-0.000848,   3.617,   13,     1.8
   177.6,-0.000859,   3.617,   13,     1.8
   177.8,-0.000867,   3.617,   13,     1.8
   178.0,-0.000789,   3.617,   13,     1.8
   178.2,-0.000690,   3.617,   14,     1.8
   178.4,-0.000598,   3.617,   14,     1.8
   178.6,-0.000583,   3.617,   14,     1.8
   178.8,-0.000623,   3.617,   14,     1.8
   179.0,-0.000649,   3.617,   14,     1.8
   179.2,-0.000667,   3.617,   14,     1.8
   179.4,-0.000708,   3.617,   14,     1.8
   179.6,-0.000760,   3.617,   14,     1.8
   179.8,-0.000772,   3.617,   14,     1.8
   180.0,-0.000757,   3.617,   13,     1.8
   180.2,-0.000750,   3.617,   13,     1.8
   180.4,-0.000810,   3.617,   13,     1.8
   180.6,-0.000878,   3.617,   13,     1.8
   180.8,-0.000965,   3.617,   13,     1.8
   181.0,-0.001036,   3.617,   13,     1.8
   181.2,-0.001040,   3.617,   13,     1.8
   181.4,-0.001035,   3.617,   14,     1.8
   181.6,-0.001004,   3.617,   14,     1.8
   181.8,-0.000937,   3.603,   14,     1.8
   182.0,-0.000869,   3.603,   14,     1.8
   182.2,-0.000788,   3.617,   14,     1.8
   182.4,-0.000746,   3.617,   14,     1.8
   182.6,-0.000772,   3.617,   14,     1.8
   182.8,-0.000806,   3.617,   14,     1.8
   183.0,-0.000866,   3.617,   14,     1.8
   183.2,-0.000894,   3.617,   14,     1.8
   183.4,-0.000906,   3.617,   14,     1.8
   183.6,-0.000921,   3.617,   13,     1.8
   183.8,-0.000941,   3.617,   13,     1.8
   184.0,-0.000991,   3.617,   13,     1.8
   184.2,-0.001029,   3.617,   14,     1.8
   184.4,-0.000987,   3.617,   14,     1.8
   184.6,-0.000959,   3.617,   14,     1.8
   184.8,-0.000935,   3.617,   14,     1.8
   185.0,-0.000914,   3.617,   14,     1.9
   185.2,-0.000880,   3.617,   14,     1.9
   185.4,-0.000867,   3.617,   14,     1.9
   185.6,-0.000870,   3.617,   14,     1.9
   185.8,-0.000787,   3.617,   14,     1.9
   186.0,-0.000790,   3.617,   14,     1.9
   186.2,-0.000791,   3.617,   14,     1.9
   186.4,-0.000830,   3.617,   13,     1.9
   186.6,-0.000896,   3.617,   14,     1.9
   186.8,-0.001040,   3.617,   14,     1.9
   187.0,-0.001177,   3.617,   14,     1.9
   187.2,-0.001308,   3.617,   14,     1.9
   187.4,-0.001298,   3.617,   14,     1.9
   187.6,-0.001330,   3.617,   14,     1.9
   187.8,-0.001291,   3.617,   14,     1.9
   188.0,-0.001220,   3.617,   14,     1.9
   188.2,-0.001229,   3.617,   14,     1.9
   188.4,-0.001149,   3.617,   13,     1.9
   188.6,-0.001088,   3.617,   14,     1.9
   188.8,-0.001024,   3.617,   14,     1.9
   189.0,-0.000971,   3.617,   14,     1.9
   189.2,-0.000901,   3.617,   14,     1.9
   189.4,-0.000855,   3.617,   14,     1.9
   189.6,-0.000826,   3.617,   14,     1.9
   189.8,-0.000908,   3.617,   14,     1.9
   190.0,-0.000933,   3.617,   13,     1.9
   190.2,-0.000905,   3.617,   13,     1.9
   190.4,-0.000883,   3.617,   13,     1.9
   190.6,-0.000879,   3.617,   14,     1.9
   190.8,-0.000921,   3.617,   14,     1.9
   191.0,-0.000990,   3.617,   14,     1.9
   191.2,-0.001001,   3.617,   14,     1.9
   191.4,-0.000972,   3.617,   14,     1.9
   191.6,-0.000944,   3.617,   14,     1.9
   191.8,-0.000914,   3.617,   14,     1.9
   192.0,-0.000856,   3.617,   14,     1.9
   192.2,-0.000841,   3.617,   14,     1.9
   192.4,-0.000791,   3.617,   14,     1.9
   192.6,-0.000831,   3.617,   14,     1.9
   192.8,-0.000867,   3.617,   14,     1.9
   193.0,-0.000942,   3.617,   14,     1.9
   193.2,-0.000981,   3.617,   14,     1.9
   193.4,-0.000960,   3.617,   14,     1.9
   193.6,-0.000928,   3.617,   14,     1.9
   193.8,-0.000924,   3.617,   14,     1.9
   194.0,-0.000930,   3.617,   14,     1.9
   194.2,-0.000942,   3.617,   14,     1.9
   194.4,-0.001001,   3.617,   14,     1.9
   194.6,-0.001009,   3.617,   14,     1.9
   194.8,-0.001070,   3.617,   13,     1.9
   195.0,-0.001119,   3.617,   14,     2.0
   195.2,-0.001133,   3.617,   14,     2.0
   195.4,-0.001091,   3.617,   14,     2.0
   195.6,-0.001049,   3.617,   14,     2.0
   195.8,-0.001004,   3.617,   14,     2.0
   196.0,-0.001029,   3.617,   14,     2.0
   196.2,-0.001064,   3.617,   14,     2.0
   196.4,-0.001077,   3.617,   14,     2.0
   196.6,-0.001073,   3.617,   14,     2.0
   196.8,-0.001009,   3.617,   13,     2.0
   197.0,-0.000940,   3.617,   14,     2.0
   197.2,-0.000882,   3.617,   14,     2.0
   197.4,-0.000855,   3.617,   14,     2.0
   197.6,-0.000875,   3.617,   14,     2.0
   197.8,-0.000892,   3.617,   14,     2.0
   198.0,-0.000854,   3.617,   14,     2.0
   198.2,-0.000832,   3.617,   14,     2.0
   198.4,-0.000773,   3.617,   14,     2.0
   198.6,-0.000736,   3.617,   15,     2.0
   198.8,-0.000771,   3.617,   15,     2.0
   199.0,-0.000833,   3.617,   15,     2.0
   199.2,-0.000908,   3.617,   14,     2.0
   199.4,-0.000988,   3.617,   14,     2.0
   199.6,-0.001015,   3.617,   14,     2.0
   199.8,-0.001021,   3.617,   14,     2.0
   200.0,-0.001038,   3.617,   13,     2.0
   200.2,-0.001055,   3.617,   13,     2.0
   200.4,-0.001126,   3.617,   13,     2.0
   200.6,-0.001145,   3.617,   13,     2.0
   200.8,-0.001156,   3.617,   13,     2.0
   201.0,-0.001148,   3.617,   14,     2.0
   201.2,-0.001085,   3.617,   14,     2.0
   201.4,-0.000975,   3.617,   14,     2.0
   201.6,-0.000875,   3.617,   14,     2.0
   201.8,-0.000803,   3.617,   14,     2.0
   202.0,-0.000820,   3.631,   14,     2.0
   202.2,-0.000824,   3.617,   14,     2.0
   202.4,-0.000816,   3.617,   14,     2.0
   202.6,-0.000826,   3.617,   14,     2.0
   202.8,-0.000847,   3.617,   14,     2.0
   203.0,-0.000902,   3.617,   14,     2.0
   203.2,-0.000934,   3.617,   13,     2.0
   203.4,-0.000938,   3.617,   13,     2.0
   203.6,-0.000931,   3.617,   13,     2.0
   203.8,-0.000930,   3.617,   13,     2.0
   204.0,-0.000917,   3.617,   13,     2.0
   204.2,-0.000853,   3.617,   14,     2.0
